talk_id,public_url,speaker_name,headline,description,date given,event,duration,primary_language,published,tags,
2574,https://www.ted.com/talks/kio_stark_why_you_should_talk_to_strangers,Kio Stark,Why you should talk to strangers,"When you talk to strangers, you're making beautiful interruptions into the expected narrative of your daily life -- and theirs, says Kio Stark. In this delightful talk, Stark explores the overlooked benefits of pushing past our default discomfort when it comes to strangers and embracing those fleeting but profoundly beautiful moments of genuine connection.",2/16/17,TED2016,0:11:52,en,8/31/16,"TED Books,friendship,anthropology,community,communication,humanity,society,personality",
2575,https://www.ted.com/talks/jonathan_tepperman_the_risky_politics_of_progress,Jonathan Tepperman,The risky politics of progress,"Global problems such as terrorism, inequality and political dysfunction aren't easy to solve, but that doesn't mean we should stop trying. In fact, suggests journalist Jonathan Tepperman, we might even want to think riskier. He traveled the world to ask global leaders how they're tackling hard problems -- and unearthed surprisingly hopeful stories that he's distilled into three tools for problem-solving.",6/16/17,TEDSummit,0:18:16,en,9/1/16,"law,security,journalism,policy,politics,government,global issues,terrorism,war,collaboration,leadership,society,big problems",
2577,https://www.ted.com/talks/james_veitch_the_agony_of_trying_to_unsubscribe,James Veitch,The agony of trying to unsubscribe,"It happens to all of us: you unsubscribe from an unwanted marketing email, and a few days later another message from the same company pops up in your inbox. Comedian James Veitch turned this frustration into whimsy when a local supermarket refused to take no for an answer. Hijinks ensued.",6/16/17,TEDSummit,0:07:40,en,9/2/16,"comedy,humor,business,technology,communication",
2579,https://www.ted.com/talks/sal_khan_let_s_teach_for_mastery_not_test_scores,Sal Khan,Let's teach for mastery -- not test scores,"Would you choose to build a house on top of an unfinished foundation? Of course not. Why, then, do we rush students through education when they haven't always grasped the basics? Yes, it's complicated, but educator Sal Khan shares his plan to turn struggling students into scholars by helping them master concepts at their own pace.",11/15/17,TED Talks Live,0:10:49,en,9/6/16,"children,education,personal growth,intelligence,goal-setting,teaching,social change,society",
2580,https://www.ted.com/talks/courtney_martin_the_new_american_dream,Courtney Martin,The new American Dream,"For the first time in history, the majority of American parents don't think their kids will be better off than they were. This shouldn't be a cause for alarm, says journalist Courtney Martin. Rather, it's an opportunity to define a new approach to work and family that emphasizes community and creativity. ""The biggest danger is not failing to achieve the American Dream,"" she says in a talk that will resonate far beyond the US. ""The biggest danger is achieving a dream that you don't actually believe in.""",2/16/17,TED2016,0:15:32,en,9/7/16,"friendship,money,economics,happiness,family,business,journalism,work,relationships,cities,children,community,future,identity,motivation,personal growth,goal-setting,work-life balance,social change,parenting,United States,humanity,society",
2581,https://www.ted.com/talks/david_camarillo_why_helmets_don_t_prevent_concussions_and_what_might,David Camarillo,Why helmets don't prevent concussions -- and what might,"What is a concussion? Probably not what you think it is. In this talk from the cutting edge of research, bioengineer (and former football player) David Camarillo shows what really happens during a concussion -- and why standard sports helmets don't prevent it. Here's what the future of concussion prevention looks like.",4/16/17,TEDxStanford,0:15:56,en,9/8/16,"biomechanics,neuroscience,medical research,design,invention,health,product design,children,science,technology,engineering,innovation,TEDx,brain,mental health",
2555,https://www.ted.com/talks/franz_freudenthal_a_new_way_to_heal_hearts_without_surgery,Franz Freudenthal,A new way to heal hearts without surgery,"At the intersection of medical invention and indigenous culture, pediatric cardiologist Franz Freudenthal mends holes in the hearts of children across the world, using a device born from traditional Bolivian loom weaving. ""The most complex problems in our time,"" he says, ""can be solved with simple techniques, if we are able to dream.""",2/16/17,TED2016,0:09:28,en,9/9/16,"heart health,Surgery,medical research,invention,South America,engineering",
2554,https://www.ted.com/talks/neha_narula_the_future_of_money,Neha Narula,The future of money,"What happens when the way we buy, sell and pay for things changes, perhaps even removing the need for banks or currency exchange bureaus? That's the radical promise of a world powered by cryptocurrencies like Bitcoin and Ethereum. We're not there yet, but in this sparky talk, digital currency researcher Neha Narula describes the collective fiction of money -- and paints a picture of a very different looking future.",5/16/17,TED@BCG Paris,0:16:16,en,9/12/16,"shopping,mobility,web,capitalism,money,global development,software,privacy,economics,business,Internet,relationships,computers,potential,data,technology,future,social change,society",
2582,https://www.ted.com/talks/julie_lythcott_haims_how_to_raise_successful_kids_without_over_parenting,Julie Lythcott-Haims,How to raise successful kids -- without over-parenting,"By loading kids with high expectations and micromanaging their lives at every turn, parents aren't actually helping. At least, that's how Julie Lythcott-Haims sees it. With passion and wry humor, the former Dean of Freshmen at Stanford makes the case for parents to stop defining their children's success via grades and test scores. Instead, she says, they should focus on providing the oldest idea of all: unconditional love.",11/15/17,TED Talks Live,0:14:16,en,9/13/16,"success,happiness,family,relationships,children,identity,education,leadership,motivation,personal growth,goal-setting,teaching,social change,parenting,society",
2583,https://www.ted.com/talks/michael_shellenberger_how_fear_of_nuclear_power_is_hurting_the_environment,Michael Shellenberger,How fear of nuclear power is hurting the environment,"We're not in a clean energy revolution; we're in a clean energy crisis, says climate policy expert Michael Shellenberger. His surprising solution: nuclear. In this passionate talk, he explains why it's time to overcome longstanding fears of the technology, and why he and other environmentalists believe it's past time to embrace nuclear as a viable and desirable source of clean power.",6/16/17,TEDSummit,0:13:58,en,9/14/16,"investment,energy,green,solar energy,natural resources,global development,alternative energy,fear,nuclear weapons,nuclear energy,policy,pollution,government,climate change,environment,infrastructure,solar,global issues,technology,innovation,social change,activism,society",
2532,https://www.ted.com/talks/michael_murphy_architecture_that_s_built_to_heal,Michael Murphy,Architecture that's built to heal,"Architecture is more than a clever arrangement of bricks. In this eloquent talk, Michael Murphy shows how he and his team look far beyond the blueprint when they're designing. Considering factors from airflow to light, theirs is a holistic approach that produces community as well as (beautiful) buildings. He takes us on a tour of projects in countries such as Rwanda and Haiti, and reveals a moving, ambitious plan for The Memorial to Peace and Justice, which he hopes will heal hearts in the American South.",2/16/17,TED2016,0:15:38,en,9/15/16,"health care,Africa,inequality,architecture,beauty,public spaces,materials,design,public health,community,engineering,collaboration,social change,United States,humanity,society",
